title,price,brand,rating,normalized_specs,review,compound,label
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",Rear Camera outstanding.Front camera little bit disappointing.Battery backup very good.Performance Smooth.Moto g85 best in this price segment👌,0.8842,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}","Camera is the biggest issue, it's autofocus in worst, 0.5x is useless. I hope it gets fixed in new updates.Rest the phone is as per my expectations. Good performance for my daily schedule.",-0.2732,Negative
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}","Camera is Good 😍 , Good product 👍",0.8316,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",Fabulous product for this price Range most recommended,0.6697,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",It is a good product at a low price.,0.2023,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",Very very fast delivery in orderd 16 july 1pm recive mobile 11 am 17 julyOverall new Moto tg 85 thanks Flipkart this Mobile was performance of very good but charging slow but battery backup is two days camera is very good design good must buy,0.9115,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",I really like this phone what a amazing curved display it have and it is very light weighted phone and the battery is amazing 5000mah and the mobile is very slim so I am curious how they fit this segment battery without making mobile so thicker and weighted,0.9377,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",all feature is amazing,0.5859,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",I think if you are not looking for a gaming phone then it's a good one and if you are looking for a good camera and a good clean UI then I think on depend on that it's a 5 star and it's a targeted phone if you are not a gamer then it's good,0.9231,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",Phone is fast impression phone is look this battery 🔋 backup 😯💕,0.7351,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",Evey thing is fine with fantastic display.Smooth touch. But it has no inbuilt app even for message. There is no gallery app. Battery drains fast. SAR value 1.3. Motorola should give attention for such high SAR,0.0516,Positive
"Motorola G85 5G (Olive Green, 128 GB)  (8 GB RAM)",16999,Motorola,4.4,"{'battery_capacity': '5000 mAh', 'display_type': 'pOLED Endless Edge Display', 'camera': '50MP + 8MP', 'network_type': '2G, 3G, 4G, 5G', 'ram': '8 GB', 'storage': '128 GB', 'processor_type': '6s Gen 3'}",Very good 👍👍 nice look,0.7178,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Bit slow but good budget phone.,0.5927,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Better mobile for parents,0.4404,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",SUPER PRODUCT 💝💯😍🙏🏻,0.9158,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Nice  mobile,0.4215,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Good,0.4404,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Camera normal ..... Except camera 5 stars for this phone .... Must bye ..,0.0,Neutral
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Good quality,0.4404,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Good design 👌 phone by low price,0.7865,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Awesome looks.... very good product in this price range 👍👍👍,0.807,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Very good product 🤠,0.4927,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Display is big with 90Hz refresh rate. Camera Quality is ok ok but at this price it's acceptable. Battery is good though.Overall at this price range it's good..!,0.9208,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Amazing camra this is a best phone becouse Low prices and best quality ✌🥰😎,0.9766,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Very nice 👌 phone,0.8679,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Good product,0.4404,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Good,0.4404,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Good product nice fone,0.6908,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Please poco request you please booste performance because this phone are lagging phone at this price Samsung f04 is best because there performance and app opening and closing speed are far better so please improve other wise all good,0.9673,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}","The phone is good, this phone is very good for this amount of money",0.7264,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",I purchased 3 Poco C61 phones. The phone is good with decent camera. The 4GB RAM variant works decently. Worth for the price no doubt.,0.7105,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Value of Money,0.34,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Poor camera quality.... Battery backup was excellent 👌,0.7739,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Phone speed 🚅🚅🚅🚅🚅,0.0,Neutral
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Nicee,0.0,Neutral
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Very nice 👍👍👍,0.4754,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Over all best budget phone,0.6369,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Very good  👍 👏 👌  battery 🔋 backup is excellent,0.919,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}","I get everything as mentioned, except the protection case",0.0,Neutral
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Camera quality best,0.6369,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Very nice very good mobile,0.7615,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Nice phone,0.4215,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Wow,0.5859,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Super 😊😊😊💯💯💯,0.9678,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Phone looks good with a bigger display size. Display is smooth for the price. Speaker sounds low!,0.2714,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Superb Device At This Price RangeCamera Good 👍Battery 🔋 SuperbDisplay SuperbPerformance Good 👍Go For It Budget Phone 📱,0.872,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Thik product is very good 👍 low price and,0.2716,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Ossm nice,0.4215,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Decent smartphone  for the beginners,0.0,Neutral
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Nice phone 📱 like comment and comment 😁 phone poce c1,0.8074,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Battery is awesome..4.5/5Performance is good. 4/5Display is not so good..3/5Camera 3.5 Design 5/5,0.4404,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Free fire not working,0.2263,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Best phone 😊🥰❤️🤳,0.9552,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",All is best in value money... Only Processor is slow.,0.765,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Very camera and so mostly looking,0.0,Neutral
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Amazing phone Value of money thnku Flipkart...ur osm,0.7351,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Great value for money this is my selfie.Design is very good. Super look.NiceGreat seevalue for money this is my selfie.,0.9309,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Value for money product Under 6k best performance phone Good display 👍Battery awesome 🔋Camera okay,0.9382,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Nice,0.4215,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Nice product thanks Flipkart,0.6908,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}","okay is working,🤐",0.2263,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",BATTERY 🔋 BACK UP VERY GOOD CAMERA QUALITY POOR CONDITIONGOOD FOR CALLING VIDEO WATCHING.....GOOD NOT BAD THIS PRICE....,0.6391,Positive
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}","Not so good.Not there.... double tap wake up screen, torch not on lock screen,3 finger screen shot,auto off charging function, charging indicator Protective cover mentioned on Flipkart platform but not provided with the order.Only plus point is battery Ram and storage with sleek stylish look but basic functions missing",-0.4215,Negative
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",Supper product,0.0,Neutral
"POCO C61 (Diamond Dust Black, 64 GB)  (4 GB RAM)",6979,POCO,3.2,"{'battery_capacity': '5000 mAh', 'display_type': 'HD+ 90Hz Display with Gorilla Glass 3 Protection', 'camera': '8MP Rear Camera', 'network_type': '2G, 3G, 4G, 4G VOLTE', 'ram': '4 GB', 'storage': '64 GB', 'processor_type': 'Helio G36'}",At this price this is a good one. It is lightly heavy. You have to charge twice a day. Camera quality is moderate. Overall for parents usage you can go for it,0.4404,Positive
